date,temperature,precipitation,is_weekend,is_hot,is_dry,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,total_units_sold
2023-08-13,22.8,0.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,145.0
2023-08-14,15.6,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,56.0
2023-08-15,19.1,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,78.0
2023-08-16,22.8,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,98.0
2023-08-17,14.0,0.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,58.0
2023-08-18,14.7,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,67.0
2023-08-19,16.6,0.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,82.0
2023-08-20,16.2,1.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,70.0
2023-08-21,19.4,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,75.0
2023-08-22,17.7,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,81.0
2023-08-23,12.5,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,33.0
2023-08-24,18.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,89.0
2023-08-25,15.1,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,63.0
2023-08-26,19.5,0.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,116.0
2023-08-27,14.5,0.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,67.0
2023-08-28,14.3,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,55.0
2023-08-29,17.1,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,67.0
2023-08-30,17.4,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,52.0
2023-08-31,16.4,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,60.0
2023-09-01,10.9,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,50.0
2023-09-02,16.2,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,88.0
2023-09-03,12.1,7.9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,16.0
2023-09-04,15.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,56.0
2023-09-05,10.7,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,30.0
2023-09-06,15.1,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,64.0
2023-09-07,11.8,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,45.0
2023-09-08,10.4,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,30.0
2023-09-09,15.1,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,71.0
2023-09-10,13.7,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,54.0
2023-09-11,11.4,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,35.0
2023-09-12,16.3,0.2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,56.0
2023-09-13,11.3,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,46.0
2023-09-14,12.3,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,51.0
2023-09-15,12.7,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,44.0
2023-09-16,10.2,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,29.0
2023-09-17,12.7,2.6,True,False,False,False,False,False,False,False,False,False,True,False,False,False,41.0
2023-09-18,10.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,31.0
2023-09-19,10.1,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,31.0
2023-09-20,14.3,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,49.0
2023-09-21,8.1,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,26.0
2023-09-22,4.4,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,29.0
2023-09-23,14.2,4.7,True,False,False,False,False,False,False,False,False,False,True,False,False,False,25.0
2023-09-24,16.4,0.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,67.0
2023-09-25,8.8,3.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,19.0
2023-09-26,4.7,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24.0
2023-09-27,8.6,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,25.0
2023-09-28,8.4,1.1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,30.0
2023-09-29,8.4,0.2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,28.0
2023-09-30,5.9,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,31.0
2023-10-01,9.9,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,28.0
2023-10-02,9.5,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,40.0
2023-10-03,4.3,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,36.0
2023-10-04,9.5,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
2023-10-05,12.7,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,39.0
2023-10-06,7.8,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,41.0
2023-10-07,6.3,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
2023-10-08,6.6,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,51.0
2023-10-09,8.3,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,37.0
2023-10-10,2.2,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,29.0
2023-10-11,6.7,1.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30.0
2023-10-12,5.1,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,36.0
2023-10-13,10.5,2.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,31.0
2023-10-14,5.2,2.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,43.0
2023-10-15,9.6,17.6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,8.0
2023-10-16,2.5,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,28.0
2023-10-17,6.5,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,34.0
2023-10-18,5.7,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,34.0
2023-10-19,2.5,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,29.0
2023-10-20,4.9,0.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,27.0
2023-10-21,7.3,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,43.0
2023-10-22,3.3,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,20.0
2023-10-23,-0.3,8.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.0
2023-10-24,3.7,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
2023-10-25,1.3,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20.0
2023-10-26,2.5,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,17.0
2023-10-27,3.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
2023-10-28,-1.3,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,46.0
2023-10-29,-1.2,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
2023-10-30,3.9,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25.0
2023-10-31,1.2,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,26.0
2023-11-01,-4.1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,36.0
2023-11-02,4.1,18.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6.0
2023-11-03,2.7,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,27.0
2023-11-04,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,28.0
2023-11-05,-1.6,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,29.0
2023-11-06,3.6,6.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
2023-11-07,2.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,22.0
2023-11-08,7.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,27.0
2023-11-09,2.1,12.1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
2023-11-10,1.9,5.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
2023-11-11,0.4,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,22.0
2023-11-12,2.7,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,28.0
2023-11-13,2.1,2.7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23.0
2023-11-14,3.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,22.0
2023-11-15,-1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,19.0
2023-11-16,-1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,24.0
2023-11-17,-1.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,21.0
2023-11-18,1.9,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,46.0
2023-11-19,3.5,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,30.0
2023-11-20,-1.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,35.0
2023-11-21,-1.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,24.0
2023-11-22,0.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,25.0
2023-11-23,-1.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,25.0
2023-11-24,1.6,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,21.0
2023-11-25,-6.5,18.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0
2023-11-26,-3.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,44.0
2023-11-27,-3.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,19.0
2023-11-28,-6.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,24.0
2023-11-29,-3.6,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,24.0
2023-11-30,-3.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11.0
2023-12-01,-1.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,14.0
2023-12-02,1.4,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,39.0
2023-12-03,-2.1,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,16.0
2023-12-04,-4.1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,30.0
2023-12-05,-1.7,3.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.0
2023-12-06,1.0,4.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19.0
2023-12-07,-4.1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,34.0
2023-12-08,-4.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,23.0
2023-12-09,-0.4,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,26.0
2023-12-10,-2.4,10.6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,15.0
2023-12-11,-0.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,19.0
2023-12-12,-1.9,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21.0
2023-12-13,-0.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,26.0
2023-12-14,-4.5,9.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0
2023-12-15,-2.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,39.0
2023-12-16,-2.5,2.2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,26.0
2023-12-17,-5.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,23.0
2023-12-18,-5.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,19.0
2023-12-19,-0.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,23.0
2023-12-20,-2.9,11.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7.0
2023-12-21,-4.6,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,31.0
2023-12-22,-2.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,24.0
2023-12-23,0.8,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,22.0
2023-12-24,-7.7,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,28.0
2023-12-25,-5.7,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,22.0
2023-12-26,-4.2,7.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10.0
2023-12-27,1.8,9.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10.0
2023-12-28,-1.2,5.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11.0
2023-12-29,0.1,1.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,25.0
2023-12-30,-4.6,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,36.0
2023-12-31,-4.6,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,27.0
2024-01-01,-0.6,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23.0
2024-01-02,-1.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,33.0
2024-01-03,-0.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,22.0
2024-01-04,-2.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,27.0
2024-01-05,-0.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,26.0
2024-01-06,-1.0,24.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0
2024-01-07,0.6,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,41.0
2024-01-08,0.7,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,19.0
2024-01-09,-5.3,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.0
2024-01-10,-6.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,37.0
2024-01-11,1.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,30.0
2024-01-12,2.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,29.0
2024-01-13,-3.4,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,29.0
2024-01-14,-5.4,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,27.0
2024-01-15,-0.4,1.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.0
2024-01-16,1.7,15.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
2024-01-17,4.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,30.0
2024-01-18,0.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,33.0
2024-01-19,-1.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,29.0
2024-01-20,-2.4,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,26.0
2024-01-21,-0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,25.0
2024-01-22,-0.7,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,28.0
2024-01-23,-2.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15.0
2024-01-24,5.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,27.0
2024-01-25,4.9,2.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.0
2024-01-26,3.4,6.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0
2024-01-27,-1.6,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,42.0
2024-01-28,3.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,37.0
2024-01-29,2.6,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.0
2024-01-30,2.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,33.0
2024-01-31,4.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,31.0
2024-02-01,3.0,18.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0
2024-02-02,3.4,0.4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,17.0
2024-02-03,3.3,0.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,29.0
2024-02-04,2.8,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,30.0
2024-02-05,-2.4,13.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.0
2024-02-06,2.4,28.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5.0
2024-02-07,1.0,2.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,25.0
2024-02-08,-0.6,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,32.0
2024-02-09,6.9,5.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.0
2024-02-10,7.2,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,33.0
2024-02-11,6.5,4.8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,23.0
2024-02-12,3.9,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,23.0
2024-02-13,6.8,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,23.0
2024-02-14,3.7,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,33.0
2024-02-15,4.3,8.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.0
2024-02-16,1.3,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,26.0
2024-02-17,5.2,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,34.0
2024-02-18,4.5,7.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,18.0
2024-02-19,1.3,4.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.0
2024-02-20,4.6,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,23.0
2024-02-21,4.8,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,22.0
2024-02-22,9.7,14.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.0
2024-02-23,7.6,8.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.0
2024-02-24,5.6,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,42.0
2024-02-25,6.4,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,35.0
2024-02-26,6.1,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,32.0
2024-02-27,5.7,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,36.0
2024-02-28,3.7,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,37.0
2024-02-29,6.2,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,35.0
2024-03-01,5.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,32.0
2024-03-02,3.9,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,38.0
2024-03-03,8.5,1.9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,28.0
2024-03-04,8.4,11.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.0
2024-03-05,3.2,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,28.0
2024-03-06,7.6,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,45.0
2024-03-07,10.6,8.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.0
2024-03-08,11.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.0
2024-03-09,11.1,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,35.0
2024-03-10,8.9,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,45.0
2024-03-11,6.9,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,24.0
2024-03-12,6.5,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,23.0
2024-03-13,10.3,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,26.0
2024-03-14,10.6,4.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,37.0
2024-03-15,13.1,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,42.0
2024-03-16,12.9,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,44.0
2024-03-17,10.0,20.3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0
2024-03-18,7.4,7.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.0
2024-03-19,10.0,5.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22.0
2024-03-20,11.5,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,42.0
2024-03-21,10.7,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,30.0
2024-03-22,10.0,15.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.0
2024-03-23,12.3,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,43.0
2024-03-24,10.6,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,39.0
2024-03-25,10.5,6.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16.0
2024-03-26,13.1,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,32.0
2024-03-27,11.6,2.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22.0
2024-03-28,13.4,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,45.0
2024-03-29,13.7,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,35.0
2024-03-30,10.4,4.3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,35.0
2024-03-31,12.2,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,39.0
2024-04-01,17.3,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,66.0
2024-04-02,11.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,33.0
2024-04-03,8.8,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,32.0
2024-04-04,9.7,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,41.0
2024-04-05,14.6,9.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,17.0
2024-04-06,14.8,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,86.0
2024-04-07,14.7,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,61.0
2024-04-08,18.2,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,80.0
2024-04-09,8.7,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,41.0
2024-04-10,16.6,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,59.0
2024-04-11,19.7,1.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,61.0
2024-04-12,13.2,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,56.0
2024-04-13,15.3,7.8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,24.0
2024-04-14,14.5,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,71.0
2024-04-15,14.4,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,50.0
2024-04-16,16.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,51.0
2024-04-17,20.6,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,90.0
2024-04-18,21.8,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,105.0
2024-04-19,16.6,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,56.0
2024-04-20,22.4,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,122.0
2024-04-21,17.9,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,84.0
2024-04-22,22.4,1.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,99.0
2024-04-23,17.9,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,83.0
2024-04-24,18.7,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,75.0
2024-04-25,19.5,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,86.0
2024-04-26,26.7,0.0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,143.0
2024-04-27,21.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,121.0
2024-04-28,17.3,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,100.0
2024-04-29,21.7,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,91.0
2024-04-30,18.5,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,94.0
2024-05-01,18.4,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,83.0
2024-05-02,22.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,95.0
2024-05-03,20.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,105.0
2024-05-04,20.8,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,137.0
2024-05-05,20.3,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,148.0
2024-05-06,21.2,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,94.0
2024-05-07,21.6,3.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,59.0
2024-05-08,15.9,0.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,77.0
2024-05-09,22.5,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,97.0
2024-05-10,18.5,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,89.0
2024-05-11,17.5,2.6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,72.0
2024-05-12,21.1,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,160.0
2024-05-13,21.6,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,102.0
2024-05-14,19.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,112.0
2024-05-15,23.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,138.0
2024-05-16,18.4,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,90.0
2024-05-17,20.9,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,111.0
2024-05-18,20.6,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,151.0
2024-05-19,22.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,170.0
2024-05-20,23.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,128.0
2024-05-21,19.9,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,109.0
2024-05-22,24.3,5.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,67.0
2024-05-23,22.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,136.0
2024-05-24,18.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,84.0
2024-05-25,17.9,0.2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,102.0
2024-05-26,22.9,8.1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,57.0
2024-05-27,22.4,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,130.0
2024-05-28,22.8,18.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.0
2024-05-29,23.1,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,143.0
2024-05-30,23.8,6.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,59.0
2024-05-31,25.7,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,144.0
2024-06-01,20.6,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,140.0
