date,flavor,temperature,precipitation,units_sold
2022-11-20,chocolate,1.5,0.2,12
2022-11-20,strawberry,1.5,0.2,10
2022-11-20,mango,1.5,0.2,1
2022-11-21,vanilla,4.1,10.9,4
2022-11-21,chocolate,4.1,10.9,2
2022-11-21,strawberry,4.1,10.9,2
2022-11-21,mango,4.1,10.9,1
2022-11-22,vanilla,1.3,0.0,13
2022-11-22,chocolate,1.3,0.0,4
2022-11-22,strawberry,1.3,0.0,5
2022-11-22,mango,1.3,0.0,2
2022-11-23,vanilla,-4.6,0.0,13
2022-11-23,chocolate,-4.6,0.0,11
2022-11-23,strawberry,-4.6,0.0,5
2022-11-23,mango,-4.6,0.0,2
2022-11-24,vanilla,-0.9,0.0,10
2022-11-24,chocolate,-0.9,0.0,9
2022-11-24,strawberry,-0.9,0.0,7
2022-11-24,mango,-0.9,0.0,2
2022-11-25,vanilla,-3.8,0.0,14
2022-11-25,chocolate,-3.8,0.0,13
2022-11-25,strawberry,-3.8,0.0,6
2022-11-25,mango,-3.8,0.0,1
2022-11-26,vanilla,-2.2,0.0,12
2022-11-26,chocolate,-2.2,0.0,13
2022-11-26,strawberry,-2.2,0.0,8
2022-11-26,mango,-2.2,0.0,0
2022-11-27,vanilla,2.8,0.4,14
2022-11-27,chocolate,2.8,0.4,8
2022-11-27,strawberry,2.8,0.4,6
2022-11-27,mango,2.8,0.4,1
2022-11-28,vanilla,0.5,0.0,14
2022-11-28,chocolate,0.5,0.0,9
2022-11-28,strawberry,0.5,0.0,4
2022-11-28,mango,0.5,0.0,0
2022-11-29,vanilla,-2.9,0.0,13
2022-11-29,chocolate,-2.9,0.0,0
2022-11-29,strawberry,-2.9,0.0,3
2022-11-29,mango,-2.9,0.0,4
2022-11-30,vanilla,-3.8,0.0,9
2022-11-30,chocolate,-3.8,0.0,6
2022-11-30,strawberry,-3.8,0.0,6
2022-11-30,mango,-3.8,0.0,1
2022-12-01,vanilla,-1.2,0.0,10
2022-12-01,chocolate,-1.2,0.0,17
2022-12-01,strawberry,-1.2,0.0,7
2022-12-01,mango,-1.2,0.0,0
2022-12-02,vanilla,-4.4,13.4,3
2022-12-02,chocolate,-4.4,13.4,1
2022-12-02,strawberry,-4.4,13.4,0
2022-12-02,mango,-4.4,13.4,0
2022-12-03,vanilla,-3.1,0.0,4
2022-12-03,chocolate,-3.1,0.0,9
2022-12-03,strawberry,-3.1,0.0,4
2022-12-03,mango,-3.1,0.0,1
2022-12-04,vanilla,-0.7,10.1,0
2022-12-04,chocolate,-0.7,10.1,0
2022-12-04,strawberry,-0.7,10.1,0
2022-12-04,mango,-0.7,10.1,0
2022-12-05,vanilla,1.3,0.0,5
2022-12-05,chocolate,1.3,0.0,16
2022-12-05,strawberry,1.3,0.0,4
2022-12-05,mango,1.3,0.0,2
2022-12-06,vanilla,-0.1,5.4,4
2022-12-06,chocolate,-0.1,5.4,5
2022-12-06,strawberry,-0.1,5.4,1
2022-12-06,mango,-0.1,5.4,0
2022-12-07,vanilla,-7.4,2.6,3
2022-12-07,chocolate,-7.4,2.6,8
2022-12-07,strawberry,-7.4,2.6,4
2022-12-07,mango,-7.4,2.6,0
2022-12-08,vanilla,-1.0,0.0,11
2022-12-08,chocolate,-1.0,0.0,12
2022-12-08,strawberry,-1.0,0.0,5
2022-12-08,mango,-1.0,0.0,1
2022-12-09,vanilla,-1.6,0.0,7
2022-12-09,chocolate,-1.6,0.0,7
2022-12-09,strawberry,-1.6,0.0,6
2022-12-09,mango,-1.6,0.0,0
2022-12-10,vanilla,-0.8,0.0,6
2022-12-10,chocolate,-0.8,0.0,6
2022-12-10,strawberry,-0.8,0.0,6
2022-12-10,mango,-0.8,0.0,2
2022-12-11,vanilla,2.2,0.0,7
2022-12-11,chocolate,2.2,0.0,24
2022-12-11,strawberry,2.2,0.0,11
2022-12-11,mango,2.2,0.0,3
2022-12-12,vanilla,-7.0,0.0,10
2022-12-12,chocolate,-7.0,0.0,17
2022-12-12,strawberry,-7.0,0.0,4
2022-12-12,mango,-7.0,0.0,0
2022-12-13,vanilla,-3.4,0.0,6
2022-12-13,chocolate,-3.4,0.0,12
2022-12-13,strawberry,-3.4,0.0,6
2022-12-13,mango,-3.4,0.0,1
2022-12-14,vanilla,-0.5,0.0,12
2022-12-14,chocolate,-0.5,0.0,12
2022-12-14,strawberry,-0.5,0.0,8
2022-12-14,mango,-0.5,0.0,0
2022-12-15,vanilla,-5.9,0.0,4
2022-12-15,chocolate,-5.9,0.0,16
2022-12-15,strawberry,-5.9,0.0,6
2022-12-15,mango,-5.9,0.0,0
2022-12-16,vanilla,1.7,2.3,4
2022-12-16,chocolate,1.7,2.3,6
2022-12-16,strawberry,1.7,2.3,3
2022-12-16,mango,1.7,2.3,0
2022-12-17,vanilla,-1.1,0.0,4
2022-12-17,chocolate,-1.1,0.0,12
2022-12-17,strawberry,-1.1,0.0,6
2022-12-17,mango,-1.1,0.0,2
2022-12-18,vanilla,0.1,3.2,7
2022-12-18,chocolate,0.1,3.2,10
2022-12-18,strawberry,0.1,3.2,3
2022-12-18,mango,0.1,3.2,0
2022-12-19,vanilla,-3.4,0.0,8
2022-12-19,chocolate,-3.4,0.0,13
2022-12-19,strawberry,-3.4,0.0,6
2022-12-19,mango,-3.4,0.0,2
2022-12-20,vanilla,0.0,8.8,3
2022-12-20,chocolate,0.0,8.8,5
2022-12-20,strawberry,0.0,8.8,1
2022-12-20,mango,0.0,8.8,0
2022-12-21,vanilla,0.7,0.0,8
2022-12-21,chocolate,0.7,0.0,13
2022-12-21,strawberry,0.7,0.0,7
2022-12-21,mango,0.7,0.0,1
2022-12-22,vanilla,-1.4,0.0,6
2022-12-22,chocolate,-1.4,0.0,7
2022-12-22,strawberry,-1.4,0.0,7
2022-12-22,mango,-1.4,0.0,1
2022-12-23,vanilla,-1.4,0.0,5
2022-12-23,chocolate,-1.4,0.0,14
2022-12-23,strawberry,-1.4,0.0,3
2022-12-23,mango,-1.4,0.0,0
2022-12-24,vanilla,-1.3,0.0,16
2022-12-24,chocolate,-1.3,0.0,17
2022-12-24,strawberry,-1.3,0.0,6
2022-12-24,mango,-1.3,0.0,1
2022-12-25,vanilla,-4.1,38.0,0
2022-12-25,chocolate,-4.1,38.0,0
2022-12-25,strawberry,-4.1,38.0,0
2022-12-25,mango,-4.1,38.0,0
2022-12-26,vanilla,-2.3,0.0,6
2022-12-26,chocolate,-2.3,0.0,11
2022-12-26,strawberry,-2.3,0.0,9
2022-12-26,mango,-2.3,0.0,0
2022-12-27,vanilla,-2.3,0.0,4
2022-12-27,chocolate,-2.3,0.0,11
2022-12-27,strawberry,-2.3,0.0,5
2022-12-27,mango,-2.3,0.0,1
2022-12-28,vanilla,-0.9,0.0,6
2022-12-28,chocolate,-0.9,0.0,19
2022-12-28,strawberry,-0.9,0.0,0
2022-12-28,mango,-0.9,0.0,0
2022-12-29,vanilla,0.7,0.0,7
2022-12-29,chocolate,0.7,0.0,7
2022-12-29,strawberry,0.7,0.0,8
2022-12-29,mango,0.7,0.0,2
2022-12-30,vanilla,-4.4,0.0,7
2022-12-30,chocolate,-4.4,0.0,9
2022-12-30,strawberry,-4.4,0.0,6
2022-12-30,mango,-4.4,0.0,1
2022-12-31,vanilla,-2.1,0.0,9
2022-12-31,chocolate,-2.1,0.0,12
2022-12-31,strawberry,-2.1,0.0,8
2022-12-31,mango,-2.1,0.0,2
2023-01-01,vanilla,2.0,0.0,5
2023-01-01,chocolate,2.0,0.0,9
2023-01-01,strawberry,2.0,0.0,2
2023-01-01,mango,2.0,0.0,2
2023-01-02,vanilla,-3.5,0.0,8
2023-01-02,chocolate,-3.5,0.0,12
2023-01-02,strawberry,-3.5,0.0,2
2023-01-02,mango,-3.5,0.0,3
2023-01-03,vanilla,-3.7,0.0,5
2023-01-03,chocolate,-3.7,0.0,11
2023-01-03,strawberry,-3.7,0.0,8
2023-01-03,mango,-3.7,0.0,0
2023-01-04,vanilla,-1.0,0.0,6
2023-01-04,chocolate,-1.0,0.0,11
2023-01-04,strawberry,-1.0,0.0,14
2023-01-04,mango,-1.0,0.0,1
2023-01-05,vanilla,0.6,0.0,13
2023-01-05,chocolate,0.6,0.0,15
2023-01-05,strawberry,0.6,0.0,7
2023-01-05,mango,0.6,0.0,0
2023-01-06,vanilla,-1.4,0.0,11
2023-01-06,chocolate,-1.4,0.0,5
2023-01-06,strawberry,-1.4,0.0,11
2023-01-06,mango,-1.4,0.0,1
2023-01-07,vanilla,2.0,0.0,0
2023-01-07,chocolate,2.0,0.0,12
2023-01-07,strawberry,2.0,0.0,10
2023-01-07,mango,2.0,0.0,1
2023-01-08,vanilla,0.8,0.0,12
2023-01-08,chocolate,0.8,0.0,10
2023-01-08,strawberry,0.8,0.0,3
2023-01-08,mango,0.8,0.0,1
2023-01-09,vanilla,0.9,0.0,7
2023-01-09,chocolate,0.9,0.0,9
2023-01-09,strawberry,0.9,0.0,9
2023-01-09,mango,0.9,0.0,0
2023-01-10,vanilla,0.2,0.0,8
2023-01-10,chocolate,0.2,0.0,11
2023-01-10,strawberry,0.2,0.0,1
2023-01-10,mango,0.2,0.0,0
2023-01-11,vanilla,4.8,0.0,7
2023-01-11,chocolate,4.8,0.0,18
2023-01-11,strawberry,4.8,0.0,8
2023-01-11,mango,4.8,0.0,0
2023-01-12,vanilla,-1.5,15.5,0
2023-01-12,chocolate,-1.5,15.5,3
2023-01-12,strawberry,-1.5,15.5,1
2023-01-12,mango,-1.5,15.5,1
2023-01-13,vanilla,-5.9,0.0,5
2023-01-13,chocolate,-5.9,0.0,12
2023-01-13,strawberry,-5.9,0.0,8
2023-01-13,mango,-5.9,0.0,0
2023-01-14,vanilla,3.2,4.7,4
2023-01-14,chocolate,3.2,4.7,8
2023-01-14,strawberry,3.2,4.7,6
2023-01-14,mango,3.2,4.7,1
2023-01-15,vanilla,-1.8,3.6,9
2023-01-15,chocolate,-1.8,3.6,7
2023-01-15,strawberry,-1.8,3.6,1
2023-01-15,mango,-1.8,3.6,3
2023-01-16,vanilla,-0.3,0.0,6
2023-01-16,chocolate,-0.3,0.0,8
2023-01-16,strawberry,-0.3,0.0,6
2023-01-16,mango,-0.3,0.0,1
2023-01-17,vanilla,2.8,0.0,6
2023-01-17,chocolate,2.8,0.0,10
2023-01-17,strawberry,2.8,0.0,6
2023-01-17,mango,2.8,0.0,1
2023-01-18,vanilla,-4.4,0.0,0
2023-01-18,chocolate,-4.4,0.0,18
2023-01-18,strawberry,-4.4,0.0,6
2023-01-18,mango,-4.4,0.0,1
2023-01-19,vanilla,-3.4,2.8,2
2023-01-19,chocolate,-3.4,2.8,6
2023-01-19,strawberry,-3.4,2.8,3
2023-01-19,mango,-3.4,2.8,2
2023-01-20,vanilla,-4.2,18.9,0
2023-01-20,chocolate,-4.2,18.9,2
2023-01-20,strawberry,-4.2,18.9,0
2023-01-20,mango,-4.2,18.9,0
2023-01-21,vanilla,-2.0,0.0,9
2023-01-21,chocolate,-2.0,0.0,19
2023-01-21,strawberry,-2.0,0.0,2
2023-01-21,mango,-2.0,0.0,0
2023-01-22,vanilla,1.2,3.1,1
2023-01-22,chocolate,1.2,3.1,5
2023-01-22,strawberry,1.2,3.1,3
2023-01-22,mango,1.2,3.1,0
2023-01-23,vanilla,1.5,2.7,3
2023-01-23,chocolate,1.5,2.7,1
2023-01-23,strawberry,1.5,2.7,2
2023-01-23,mango,1.5,2.7,2
2023-01-24,vanilla,1.0,0.2,9
2023-01-24,chocolate,1.0,0.2,11
2023-01-24,strawberry,1.0,0.2,3
2023-01-24,mango,1.0,0.2,0
2023-01-25,vanilla,-3.1,0.0,4
2023-01-25,chocolate,-3.1,0.0,10
2023-01-25,strawberry,-3.1,0.0,9
2023-01-25,mango,-3.1,0.0,2
2023-01-26,vanilla,-5.2,0.0,10
2023-01-26,chocolate,-5.2,0.0,8
2023-01-26,strawberry,-5.2,0.0,6
2023-01-26,mango,-5.2,0.0,0
2023-01-27,vanilla,0.9,0.0,7
2023-01-27,chocolate,0.9,0.0,19
2023-01-27,strawberry,0.9,0.0,1
2023-01-27,mango,0.9,0.0,0
2023-01-28,vanilla,-0.3,0.0,15
2023-01-28,chocolate,-0.3,0.0,7
2023-01-28,strawberry,-0.3,0.0,6
2023-01-28,mango,-0.3,0.0,0
2023-01-29,vanilla,2.1,3.3,6
2023-01-29,chocolate,2.1,3.3,3
2023-01-29,strawberry,2.1,3.3,7
2023-01-29,mango,2.1,3.3,1
2023-01-30,vanilla,2.9,0.0,9
2023-01-30,chocolate,2.9,0.0,7
2023-01-30,strawberry,2.9,0.0,6
2023-01-30,mango,2.9,0.0,0
2023-01-31,vanilla,1.6,0.0,7
2023-01-31,chocolate,1.6,0.0,19
2023-01-31,strawberry,1.6,0.0,7
2023-01-31,mango,1.6,0.0,0
2023-02-01,vanilla,3.3,1.6,7
2023-02-01,chocolate,3.3,1.6,4
2023-02-01,strawberry,3.3,1.6,2
2023-02-01,mango,3.3,1.6,0
2023-02-02,vanilla,2.2,2.2,5
2023-02-02,chocolate,2.2,2.2,11
2023-02-02,strawberry,2.2,2.2,6
2023-02-02,mango,2.2,2.2,1
2023-02-03,vanilla,3.1,4.0,2
2023-02-03,chocolate,3.1,4.0,5
2023-02-03,strawberry,3.1,4.0,5
2023-02-03,mango,3.1,4.0,0
2023-02-04,vanilla,0.1,0.6,9
2023-02-04,chocolate,0.1,0.6,15
2023-02-04,strawberry,0.1,0.6,6
2023-02-04,mango,0.1,0.6,1
2023-02-05,vanilla,1.6,0.0,16
2023-02-05,chocolate,1.6,0.0,13
2023-02-05,strawberry,1.6,0.0,12
2023-02-05,mango,1.6,0.0,2
2023-02-06,vanilla,2.7,0.0,3
2023-02-06,chocolate,2.7,0.0,6
2023-02-06,strawberry,2.7,0.0,4
2023-02-06,mango,2.7,0.0,0
2023-02-07,vanilla,4.5,12.8,2
2023-02-07,chocolate,4.5,12.8,3
2023-02-07,strawberry,4.5,12.8,3
2023-02-07,mango,4.5,12.8,1
2023-02-08,vanilla,1.6,0.0,7
2023-02-08,chocolate,1.6,0.0,3
2023-02-08,strawberry,1.6,0.0,7
2023-02-08,mango,1.6,0.0,1
2023-02-09,vanilla,4.0,0.0,9
2023-02-09,chocolate,4.0,0.0,19
2023-02-09,strawberry,4.0,0.0,10
2023-02-09,mango,4.0,0.0,2
2023-02-10,vanilla,2.2,0.0,5
2023-02-10,chocolate,2.2,0.0,9
2023-02-10,strawberry,2.2,0.0,6
2023-02-10,mango,2.2,0.0,0
2023-02-11,vanilla,2.8,0.0,12
2023-02-11,chocolate,2.8,0.0,16
2023-02-11,strawberry,2.8,0.0,5
2023-02-11,mango,2.8,0.0,3
2023-02-12,vanilla,5.3,0.0,11
2023-02-12,chocolate,5.3,0.0,6
2023-02-12,strawberry,5.3,0.0,8
2023-02-12,mango,5.3,0.0,1
2023-02-13,vanilla,-1.5,0.0,12
2023-02-13,chocolate,-1.5,0.0,10
2023-02-13,strawberry,-1.5,0.0,9
2023-02-13,mango,-1.5,0.0,1
2023-02-14,vanilla,0.4,19.9,0
2023-02-14,chocolate,0.4,19.9,0
2023-02-14,strawberry,0.4,19.9,2
2023-02-14,mango,0.4,19.9,2
2023-02-15,vanilla,0.1,0.0,9
2023-02-15,chocolate,0.1,0.0,17
2023-02-15,strawberry,0.1,0.0,10
2023-02-15,mango,0.1,0.0,2
2023-02-16,vanilla,-1.8,14.6,0
2023-02-16,chocolate,-1.8,14.6,5
2023-02-16,strawberry,-1.8,14.6,2
2023-02-16,mango,-1.8,14.6,0
2023-02-17,vanilla,2.5,0.0,6
2023-02-17,chocolate,2.5,0.0,12
2023-02-17,strawberry,2.5,0.0,1
2023-02-17,mango,2.5,0.0,2
2023-02-18,vanilla,6.3,0.0,7
2023-02-18,chocolate,6.3,0.0,16
2023-02-18,strawberry,6.3,0.0,7
2023-02-18,mango,6.3,0.0,1
2023-02-19,vanilla,3.9,7.1,3
2023-02-19,chocolate,3.9,7.1,6
2023-02-19,strawberry,3.9,7.1,8
2023-02-19,mango,3.9,7.1,2
2023-02-20,vanilla,5.3,0.0,10
2023-02-20,chocolate,5.3,0.0,11
2023-02-20,strawberry,5.3,0.0,9
2023-02-20,mango,5.3,0.0,2
2023-02-21,vanilla,7.7,0.0,6
2023-02-21,chocolate,7.7,0.0,11
2023-02-21,strawberry,7.7,0.0,1
2023-02-21,mango,7.7,0.0,2
2023-02-22,vanilla,8.5,1.1,14
2023-02-22,chocolate,8.5,1.1,10
2023-02-22,strawberry,8.5,1.1,0
2023-02-22,mango,8.5,1.1,1
2023-02-23,vanilla,5.2,1.8,4
2023-02-23,chocolate,5.2,1.8,7
2023-02-23,strawberry,5.2,1.8,7
2023-02-23,mango,5.2,1.8,1
2023-02-24,vanilla,9.0,0.0,7
2023-02-24,chocolate,9.0,0.0,9
2023-02-24,strawberry,9.0,0.0,7
2023-02-24,mango,9.0,0.0,0
2023-02-25,vanilla,6.0,0.0,7
2023-02-25,chocolate,6.0,0.0,13
2023-02-25,strawberry,6.0,0.0,10
2023-02-25,mango,6.0,0.0,1
2023-02-26,vanilla,3.9,0.0,6
2023-02-26,chocolate,3.9,0.0,19
2023-02-26,strawberry,3.9,0.0,0
2023-02-26,mango,3.9,0.0,1
2023-02-27,vanilla,4.7,4.3,3
2023-02-27,chocolate,4.7,4.3,7
2023-02-27,strawberry,4.7,4.3,6
2023-02-27,mango,4.7,4.3,2
2023-02-28,vanilla,2.7,0.0,6
2023-02-28,chocolate,2.7,0.0,14
2023-02-28,strawberry,2.7,0.0,8
2023-02-28,mango,2.7,0.0,0
2023-03-01,vanilla,4.4,0.0,15
2023-03-01,chocolate,4.4,0.0,6
2023-03-01,strawberry,4.4,0.0,8
2023-03-01,mango,4.4,0.0,1
2023-03-02,vanilla,5.9,0.0,10
2023-03-02,chocolate,5.9,0.0,9
2023-03-02,strawberry,5.9,0.0,10
2023-03-02,mango,5.9,0.0,0
2023-03-03,vanilla,9.0,0.0,8
2023-03-03,chocolate,9.0,0.0,9
2023-03-03,strawberry,9.0,0.0,5
2023-03-03,mango,9.0,0.0,1
2023-03-04,vanilla,11.6,0.0,17
2023-03-04,chocolate,11.6,0.0,15
2023-03-04,strawberry,11.6,0.0,14
2023-03-04,mango,11.6,0.0,1
2023-03-05,vanilla,4.0,0.0,8
2023-03-05,chocolate,4.0,0.0,13
2023-03-05,strawberry,4.0,0.0,9
2023-03-05,mango,4.0,0.0,0
2023-03-06,vanilla,8.7,0.0,10
2023-03-06,chocolate,8.7,0.0,12
2023-03-06,strawberry,8.7,0.0,2
2023-03-06,mango,8.7,0.0,0
2023-03-07,vanilla,5.3,0.0,10
2023-03-07,chocolate,5.3,0.0,8
2023-03-07,strawberry,5.3,0.0,9
2023-03-07,mango,5.3,0.0,2
2023-03-08,vanilla,9.3,0.0,4
2023-03-08,chocolate,9.3,0.0,5
2023-03-08,strawberry,9.3,0.0,14
2023-03-08,mango,9.3,0.0,1
2023-03-09,vanilla,8.0,0.0,7
2023-03-09,chocolate,8.0,0.0,7
2023-03-09,strawberry,8.0,0.0,7
2023-03-09,mango,8.0,0.0,0
2023-03-10,vanilla,4.0,0.0,12
2023-03-10,chocolate,4.0,0.0,8
2023-03-10,strawberry,4.0,0.0,12
2023-03-10,mango,4.0,0.0,0
2023-03-11,vanilla,11.1,6.6,3
2023-03-11,chocolate,11.1,6.6,6
2023-03-11,strawberry,11.1,6.6,0
2023-03-11,mango,11.1,6.6,0
2023-03-12,vanilla,7.5,8.2,4
2023-03-12,chocolate,7.5,8.2,8
2023-03-12,strawberry,7.5,8.2,0
2023-03-12,mango,7.5,8.2,2
2023-03-13,vanilla,7.9,0.0,11
2023-03-13,chocolate,7.9,0.0,16
2023-03-13,strawberry,7.9,0.0,9
2023-03-13,mango,7.9,0.0,2
2023-03-14,vanilla,6.8,0.0,3
2023-03-14,chocolate,6.8,0.0,14
2023-03-14,strawberry,6.8,0.0,6
2023-03-14,mango,6.8,0.0,0
2023-03-15,vanilla,8.0,0.0,5
2023-03-15,chocolate,8.0,0.0,11
2023-03-15,strawberry,8.0,0.0,6
2023-03-15,mango,8.0,0.0,1
2023-03-16,vanilla,11.0,0.0,3
2023-03-16,chocolate,11.0,0.0,3
2023-03-16,strawberry,11.0,0.0,15
2023-03-16,mango,11.0,0.0,2
2023-03-17,vanilla,9.6,0.0,5
2023-03-17,chocolate,9.6,0.0,11
2023-03-17,strawberry,9.6,0.0,13
2023-03-17,mango,9.6,0.0,1
2023-03-18,vanilla,11.2,0.0,13
2023-03-18,chocolate,11.2,0.0,20
2023-03-18,strawberry,11.2,0.0,10
2023-03-18,mango,11.2,0.0,1
2023-03-19,vanilla,11.5,2.2,9
2023-03-19,chocolate,11.5,2.2,10
2023-03-19,strawberry,11.5,2.2,9
2023-03-19,mango,11.5,2.2,1
2023-03-20,vanilla,14.1,1.0,10
2023-03-20,chocolate,14.1,1.0,8
2023-03-20,strawberry,14.1,1.0,15
2023-03-20,mango,14.1,1.0,0
2023-03-21,vanilla,10.1,0.0,8
2023-03-21,chocolate,10.1,0.0,9
2023-03-21,strawberry,10.1,0.0,12
2023-03-21,mango,10.1,0.0,0
2023-03-22,vanilla,7.5,0.0,12
2023-03-22,chocolate,7.5,0.0,8
2023-03-22,strawberry,7.5,0.0,15
2023-03-22,mango,7.5,0.0,0
2023-03-23,vanilla,14.1,0.0,11
2023-03-23,chocolate,14.1,0.0,22
2023-03-23,strawberry,14.1,0.0,12
2023-03-23,mango,14.1,0.0,3
2023-03-24,vanilla,10.8,0.0,10
2023-03-24,chocolate,10.8,0.0,13
2023-03-24,strawberry,10.8,0.0,12
2023-03-24,mango,10.8,0.0,2
2023-03-25,vanilla,14.7,0.0,13
2023-03-25,chocolate,14.7,0.0,13
2023-03-25,strawberry,14.7,0.0,16
2023-03-25,mango,14.7,0.0,2
2023-03-26,vanilla,13.1,0.0,15
2023-03-26,chocolate,13.1,0.0,20
2023-03-26,strawberry,13.1,0.0,24
2023-03-26,mango,13.1,0.0,0
2023-03-27,vanilla,12.0,0.0,9
2023-03-27,chocolate,12.0,0.0,6
2023-03-27,strawberry,12.0,0.0,22
2023-03-27,mango,12.0,0.0,1
2023-03-28,vanilla,13.4,0.0,15
2023-03-28,chocolate,13.4,0.0,7
2023-03-28,strawberry,13.4,0.0,14
2023-03-28,mango,13.4,0.0,2
2023-03-29,vanilla,17.7,0.0,17
2023-03-29,chocolate,17.7,0.0,24
2023-03-29,strawberry,17.7,0.0,33
2023-03-29,mango,17.7,0.0,0
2023-03-30,vanilla,18.2,0.0,15
2023-03-30,chocolate,18.2,0.0,14
2023-03-30,strawberry,18.2,0.0,30
2023-03-30,mango,18.2,0.0,3
2023-03-31,vanilla,13.4,0.0,14
2023-03-31,chocolate,13.4,0.0,13
2023-03-31,strawberry,13.4,0.0,11
2023-03-31,mango,13.4,0.0,2
2023-04-01,vanilla,13.8,0.0,17
2023-04-01,chocolate,13.8,0.0,16
2023-04-01,strawberry,13.8,0.0,24
2023-04-01,mango,13.8,0.0,1
2023-04-02,vanilla,16.4,0.0,22
2023-04-02,chocolate,16.4,0.0,21
2023-04-02,strawberry,16.4,0.0,29
2023-04-02,mango,16.4,0.0,4
2023-04-03,vanilla,11.8,10.2,6
2023-04-03,chocolate,11.8,10.2,5
2023-04-03,strawberry,11.8,10.2,4
2023-04-03,mango,11.8,10.2,0
2023-04-04,vanilla,14.9,14.3,4
2023-04-04,chocolate,14.9,14.3,3
2023-04-04,strawberry,14.9,14.3,0
2023-04-04,mango,14.9,14.3,0
2023-04-05,vanilla,14.3,16.4,2
2023-04-05,chocolate,14.3,16.4,1
2023-04-05,strawberry,14.3,16.4,5
2023-04-05,mango,14.3,16.4,1
2023-04-06,vanilla,15.3,0.0,25
2023-04-06,chocolate,15.3,0.0,16
2023-04-06,strawberry,15.3,0.0,19
2023-04-06,mango,15.3,0.0,0
2023-04-07,vanilla,12.7,0.0,17
2023-04-07,chocolate,12.7,0.0,13
2023-04-07,strawberry,12.7,0.0,10
2023-04-07,mango,12.7,0.0,0
2023-04-08,vanilla,11.0,0.0,19
2023-04-08,chocolate,11.0,0.0,17
2023-04-08,strawberry,11.0,0.0,23
2023-04-08,mango,11.0,0.0,1
2023-04-09,vanilla,10.0,0.0,22
2023-04-09,chocolate,10.0,0.0,14
2023-04-09,strawberry,10.0,0.0,4
2023-04-09,mango,10.0,0.0,1
2023-04-10,vanilla,12.6,5.5,13
2023-04-10,chocolate,12.6,5.5,1
2023-04-10,strawberry,12.6,5.5,9
2023-04-10,mango,12.6,5.5,3
2023-04-11,vanilla,14.5,12.0,3
2023-04-11,chocolate,14.5,12.0,3
2023-04-11,strawberry,14.5,12.0,1
2023-04-11,mango,14.5,12.0,2
2023-04-12,vanilla,15.1,0.0,20
2023-04-12,chocolate,15.1,0.0,14
2023-04-12,strawberry,15.1,0.0,26
2023-04-12,mango,15.1,0.0,3
2023-04-13,vanilla,20.9,0.0,27
2023-04-13,chocolate,20.9,0.0,19
2023-04-13,strawberry,20.9,0.0,35
2023-04-13,mango,20.9,0.0,2
2023-04-14,vanilla,19.0,0.0,15
2023-04-14,chocolate,19.0,0.0,19
2023-04-14,strawberry,19.0,0.0,18
2023-04-14,mango,19.0,0.0,6
2023-04-15,vanilla,14.0,3.4,18
2023-04-15,chocolate,14.0,3.4,8
2023-04-15,strawberry,14.0,3.4,13
2023-04-15,mango,14.0,3.4,0
2023-04-16,vanilla,17.5,0.0,26
2023-04-16,chocolate,17.5,0.0,27
2023-04-16,strawberry,17.5,0.0,46
2023-04-16,mango,17.5,0.0,5
2023-04-17,vanilla,15.8,0.0,22
2023-04-17,chocolate,15.8,0.0,13
2023-04-17,strawberry,15.8,0.0,16
2023-04-17,mango,15.8,0.0,7
2023-04-18,vanilla,16.3,0.0,23
2023-04-18,chocolate,16.3,0.0,25
2023-04-18,strawberry,16.3,0.0,30
2023-04-18,mango,16.3,0.0,0
2023-04-19,vanilla,17.7,0.0,23
2023-04-19,chocolate,17.7,0.0,13
2023-04-19,strawberry,17.7,0.0,24
2023-04-19,mango,17.7,0.0,3
2023-04-20,vanilla,19.0,0.0,50
2023-04-20,chocolate,19.0,0.0,13
2023-04-20,strawberry,19.0,0.0,29
2023-04-20,mango,19.0,0.0,6
2023-04-21,vanilla,16.8,0.0,26
2023-04-21,chocolate,16.8,0.0,16
2023-04-21,strawberry,16.8,0.0,17
2023-04-21,mango,16.8,0.0,4
2023-04-22,vanilla,20.5,0.0,50
2023-04-22,chocolate,20.5,0.0,28
2023-04-22,strawberry,20.5,0.0,45
2023-04-22,mango,20.5,0.0,12
2023-04-23,vanilla,15.1,0.0,37
2023-04-23,chocolate,15.1,0.0,18
2023-04-23,strawberry,15.1,0.0,20
2023-04-23,mango,15.1,0.0,4
2023-04-24,vanilla,18.2,0.0,28
2023-04-24,chocolate,18.2,0.0,18
2023-04-24,strawberry,18.2,0.0,23
2023-04-24,mango,18.2,0.0,3
2023-04-25,vanilla,24.9,0.0,40
2023-04-25,chocolate,24.9,0.0,17
2023-04-25,strawberry,24.9,0.0,42
2023-04-25,mango,24.9,0.0,4
2023-04-26,vanilla,19.1,0.0,25
2023-04-26,chocolate,19.1,0.0,16
2023-04-26,strawberry,19.1,0.0,20
2023-04-26,mango,19.1,0.0,8
2023-04-27,vanilla,22.3,0.0,47
2023-04-27,chocolate,22.3,0.0,19
2023-04-27,strawberry,22.3,0.0,33
2023-04-27,mango,22.3,0.0,11
2023-04-28,vanilla,19.1,0.0,28
2023-04-28,chocolate,19.1,0.0,13
2023-04-28,strawberry,19.1,0.0,36
2023-04-28,mango,19.1,0.0,10
2023-04-29,vanilla,20.5,6.6,25
2023-04-29,chocolate,20.5,6.6,15
